Date,Close,High,Low,Open,Volume
2022-03-10,402.4698486328125,403.36845485845356,397.7024061588864,399.6699060631884,93972700
2022-03-11,397.3524169921875,405.5818994399163,396.84161237205296,404.9670575295323,95636300
2022-03-14,394.4483642578125,401.5900437184911,393.3038099407346,398.12800434178155,95729200
2022-03-15,403.12249755859375,403.75624741323844,395.79162195110837,397.0685900922245,106219100
2022-03-16,412.0614013671875,412.118154221395,401.82654660662627,406.64130172019,144954800
2022-03-17,417.2166748046875,417.2166748046875,409.7628253475534,410.1411873324134,102676900
2022-03-18,421.7862854003906,422.1088935978911,414.8596346068089,415.5997425791556,106345500
2022-03-21,421.6630859375,423.62720029501463,418.1428013624207,421.615625656028,88349800
2022-03-22,426.5970458984375,427.53640601074585,423.0577952903336,423.0577952903336,74650400
2022-03-23,421.1032409667969,425.5533880658087,421.01784720698777,424.05420490996,79426100
2022-03-24,427.4510498046875,427.4605476512933,422.01411175984157,423.13375729905124,64736900
2022-03-25,429.53863525390625,429.8138122490373,425.49648992039687,428.08688331758117,77101300
2022-03-28,432.5938415527344,432.5938415527344,427.0430166243515,428.9407325686296,68529800
2022-03-29,437.9453430175781,438.4387676476558,433.79883871425596,436.4935916191658,86581500
2022-03-30,435.24114990234375,437.6132947591107,433.1251862656429,436.79726187082275,79666900
2022-03-31,428.5422668457031,435.29813157975457,428.086804553789,434.47262970310084,121699900
2022-04-01,429.7567138671875,430.2690762616763,426.1700323215467,430.1267533743183,89048800
2022-04-04,433.4383239746094,433.54271341244913,429.13052949203757,429.9560313211461,59601000
2022-04-05,427.9634704589844,434.4156939980702,426.81536025846015,431.93918824030493,74214500
2022-04-06,423.6840515136719,425.97080270252854,420.7900462798935,424.0351532872962,106898000
2022-04-07,425.8190612792969,427.6408816671495,420.8470538426626,422.801699313867,78097200
2022-04-08,424.6803894042969,427.58389261830564,423.13374620427055,425.05992681953586,79272700
2022-04-11,417.421630859375,422.24181683640415,416.9187372695067,421.397319303444,89770500
2022-04-12,415.875,422.95347289670224,414.3188589093481,420.42000917950406,84363600
2022-04-13,420.63824462890625,421.3973194587367,415.44799012468565,415.62827546421886,74070400
2022-04-14,415.40057373046875,421.9856509126384,415.2961842874288,420.865976406667,97869500
2022-04-18,415.5713195800781,417.26028558117775,413.33199974941584,414.4706408777996,66002500
2022-04-19,422.27978515625,423.000897567329,415.2961750081894,415.4669625036937,77821000
2022-04-20,421.9666442871094,424.6803932967964,420.7995674484736,424.06364137177405,65224400
2022-04-21,415.65673828125,426.9956031035997,414.745842697952,425.6007806681519,85417300
2022-04-22,404.25140380859375,415.67563139698734,403.6820833110463,414.56548393577106,132471800
2022-04-25,406.59515380859375,406.7659413001945,397.4196841407292,402.00268452995533,119647700
2022-04-26,394.8197937011719,404.25144391924186,394.79132912131234,404.05216290337904,103996300
2022-04-27,395.9299011230469,401.2909710933324,393.785502091776,395.90143654607385,122030000
2022-04-28,405.93096923828125,407.6673957249043,396.24313643650856,400.69328310824267,105449100
2022-04-29,390.92950439453125,404.0901605040377,390.17989845051727,401.9267653758565,145491100
2022-05-02,393.28265380859375,394.64901157407303,384.3064367465445,390.9959026727131,158312500
2022-05-03,395.08551025390625,397.50508664209,392.21994047752736,393.78557938889816,100028200
2022-05-04,407.1170349121094,407.6863555366896,392.55205797111023,395.74970498454525,144247900
2022-05-05,392.64691162109375,403.26463455087514,388.5004069530426,402.83763688449426,172929100
2022-05-06,390.3032531738281,393.5862938041911,384.9801735986201,390.07553651597715,151770800
2022-05-09,377.80682373046875,385.6254048215441,376.222218040834,384.3824030885751,155586100
2022-05-10,378.6798095703125,385.3123190171552,374.6281955448996,383.8036379778536,132497200
2022-05-11,372.66400146484375,383.3766170241636,371.91439549274446,377.7119332720128,142361000
2022-05-12,372.2749328613281,375.5579733330181,365.4526417334001,369.4568235292296,125090800
2022-05-13,381.1752014160156,382.5605258590705,375.3776645184311,376.421414012587,104174400
2022-05-16,379.6285705566406,383.3101440048578,377.2659235471476,379.52421008230226,78622400
2022-05-17,387.4377746582031,387.6749892005404,381.99130907548,385.73931042714963,83029700
2022-05-18,371.8194885253906,383.1488555613553,370.57648684005943,382.86420973908423,117674500
2022-05-19,369.5422058105469,373.98288298423296,367.3123838565206,368.74516861446125,98510700
2022-05-20,369.70355224609375,376.72509575107233,361.07843638256344,373.1384136201305,131432200
2022-05-23,376.6207275390625,377.38930019728645,370.415188153358,372.7398728634355,76414900
2022-05-24,373.7456970214844,374.9412384284281,367.1700889774752,372.4836996470706,91448800
2022-05-25,377.04766845703125,379.0213091538963,371.84794556823357,372.2464496803005,91472900
2022-05-26,384.58160400390625,386.2231386417738,378.0724525251895,378.2812024273643,82168300
2022-05-27,394.0227966308594,394.13665496189145,386.84943220734834,387.0486842866544,84768700
2022-05-31,391.81195068359375,395.1614184678653,389.06026810856656,392.40023804607233,95937000
2022-06-01,388.6427307128906,394.9526303936965,386.1187650491988,393.93737437755783,86585800
2022-06-02,396.0437927246094,396.0912240344694,386.2231081655603,388.48139448629576,79609600
2022-06-03,389.5441589355469,392.86516182904495,388.5668363851628,391.30902085966204,71874300
2022-06-06,390.73028564453125,395.3037596856171,389.5536819082535,393.56736210124245,57508900
2022-06-07,394.47821044921875,394.9336727076749,386.7639903779014,387.22895048242367,59272400
2022-06-08,390.18939208984375,394.55414472787754,389.39235483614425,392.76078918941744,64350000
2022-06-09,380.9095764160156,390.68280270998093,380.9095764160156,388.4055491902739,86289800
2022-06-10,369.86480712890625,375.53898793791575,369.81737581545275,374.6850215978316,132893900
2022-06-13,355.8217468261719,362.28346743198733,354.2086766578207,360.42371387649325,170004900
2022-06-14,354.74951171875,358.6113704659484,351.6372588485272,357.57711879105614,104011800
2022-06-15,359.8069763183594,364.2665916822706,353.089045254612,358.06105206229864,125666800
2022-06-16,347.8988342285156,351.9694437920059,345.46026183812063,351.56144173794524,134473300
2022-06-17,348.6488037109375,352.0032306713774,345.1324194424218,348.3152920555213,111113900
2022-06-21,357.42547607421875,358.8167847118206,354.3188279292555,354.39508075105675,76811900
2022-06-22,356.77752685546875,360.9038171947583,352.7655576024374,353.18486094043567,90059400
2022-06-23,360.27484130859375,361.00860756659887,355.3480709955404,358.9216589541497,79292100
2022-06-24,371.72943115234375,371.73897002798424,363.4291843301753,363.4577718751588,98050300
2022-06-27,370.30950927734375,372.94918935666453,369.213614685377,372.65377505140225,66009600
2022-06-28,362.7429504394531,374.6644476814661,362.6286002922185,371.8722916194121,86548900
2022-06-29,362.4476318359375,364.28683171376514,360.6179708335396,363.29577745494015,65676000
2022-06-30,359.5030212402344,362.7526080367051,355.0336506708252,358.5405253827809,112508300
2022-07-01,363.3052673339844,363.7436484326006,356.21526590396945,358.84543616792405,74839700
2022-07-05,363.99139404296875,364.0104717926043,355.3576072193394,358.19742913117045,81438000
2022-07-06,365.22064208984375,367.7173839005978,361.7423560768026,364.1342575317376,70426200
2022-07-07,370.690673828125,371.4911540880881,365.23975951148003,367.00273549110653,64525900
2022-07-08,370.3857116699219,372.26303762487726,367.51730255509904,369.05154895851365,72397800
2022-07-11,366.1546325683594,368.6704236096154,365.45896357627913,367.6984180612563,58366900
2022-07-12,362.91448974609375,367.99376527770045,361.1610528959377,365.60183463812973,62219200
2022-07-13,361.0086364746094,363.9532987804005,357.0348226323127,357.4541259795869,84224600
2022-07-14,360.1318664550781,361.21822195982054,353.5850586433905,356.03413523610556,89704800
2022-07-15,367.0122375488281,367.1265877056468,362.63816955892236,364.5535928494989,79060400
2022-07-18,363.98187255859375,370.7859691967166,362.7525501059406,370.1093779909023,63203600
2022-07-19,373.8163757324219,374.388155662866,367.26005698672697,367.91757046251206,78506000
2022-07-20,376.1987609863281,377.61868645262103,372.63471171351443,374.00697188868077,71843800
2022-07-21,380.02960205078125,380.0772382519454,373.20642874129487,375.6174079751862,64903900
2022-07-22,376.5037536621094,381.3543009933641,374.27383791395675,380.1535950255514,72197300
2022-07-25,376.9610900878906,377.81874530443775,374.71209714559507,377.1326153148139,53631500
2022-07-26,372.50128173828125,375.5221383804845,371.6055000576572,375.3124867300845,52946400
2022-07-27,382.173828125,383.92726526145685,375.5126398831095,375.8080541838099,82342100
2022-07-28,386.96722412109375,387.6628640613991,379.4197925062167,382.9838711686013,73966600
2022-07-29,392.6086730957031,393.5997563368219,387.6342373050366,388.40613000686983,87003700
2022-08-01,391.4460754394531,393.9618954868596,389.1875723544022,389.9022899930606,69997500
2022-08-02,388.8635559082031,393.5711649045606,387.6818987628926,389.8736878063429,63435400
2022-08-03,394.9529113769531,396.12502949195255,390.7122424782585,390.9981178521778,67820600
2022-08-04,394.6861572265625,395.5628612557088,393.0375313820632,394.8767311502338,45656600
2022-08-05,394.01904296875,394.6670466027406,390.3311048647374,390.38827994526997,56814900
2022-08-08,393.5616455078125,397.9738404362048,392.4562120570023,395.715337324213,53886100
2022-08-09,391.9988098144531,393.3329436008308,390.92196391054046,392.82787762877587,44931800
2022-08-10,400.2322998046875,400.3752665840471,397.11614167304344,399.07923026953097,68665700
2022-08-11,400.2322998046875,404.95898626712,399.48899469613326,403.09117008096246,59489700
2022-08-12,407.00787353515625,407.1126848285764,401.2234185174377,402.1763753606097,61694500
2022-08-15,408.6850280761719,409.2091717509519,404.73026328105976,404.78743836093645,54048300
2022-08-16,409.48553466796875,411.42003574290754,406.79818960368954,407.608208672531,59289000
2022-08-17,406.5789489746094,409.2948812439527,404.5682244020966,405.87377035970786,63563400
2022-08-18,407.76068115234375,408.4467820994696,405.483100541327,406.7791077729189,49023200
2022-08-19,402.2812194824219,405.2544402076987,401.4044863824872,404.9876134524029,68016900
2022-08-22,393.9047546386719,397.6022321971417,392.9994339182443,397.4306778466823,77695600
2022-08-23,392.9518127441406,395.87739762429874,392.399081415165,393.4759274453296,49105200
2022-08-24,394.2096252441406,395.58185618674804,392.03688505227575,392.7229859826137,49177800
2022-08-25,399.77496337890625,399.8225995917219,394.6099241208532,395.70581875304526,50942300
2022-08-26,386.2429504394531,400.2037629054227,386.1857753532475,399.6605995864693,103087000
2022-08-29,383.6889953613281,386.74797850113623,382.32627413715045,383.2792309230537,65370800
2022-08-30,379.4769287109375,385.0898583631651,377.37090227301206,384.85161915718464,85652400
2022-08-31,376.5894775390625,382.36439367038383,376.4560787038959,381.1160225349225,76029700
2022-09-01,377.7711486816406,378.11419917142905,371.69127962474215,374.40721232996884,78740100
2022-09-02,373.7877502441406,382.66931422719347,371.96759934267,381.4495307376448,99632100
2022-09-06,372.37738037109375,375.5793010181184,370.1474651172163,374.6358831635364,76637400
2022-09-07,379.0671081542969,379.8390007408785,371.84370929408584,372.0628707187139,70964200
2022-09-08,381.5448303222656,382.0022309523516,375.5793117281485,376.78958541975953,80821700
2022-09-09,387.47222900390625,388.33942315556953,383.52697401163135,383.79380074430213,76706900
2022-09-12,391.63665771484375,392.360914189905,389.2447268378426,389.5496799938614,69256300
2022-09-13,374.6073303222656,384.1368984857324,373.48284825864073,382.92662471653426,122947100
2022-09-14,376.0367736816406,377.561510437167,372.72047341951594,375.912884639726,85023700
2022-09-15,371.7675476074219,377.33281250988284,370.4905888291596,374.47394176041706,87633800
2022-09-16,368.9313659667969,369.59160962495736,365.63014767599446,367.57262481623485,103084800
2022-09-19,371.7923583984375,371.7923583984375,365.69709245580265,365.7736585180336,73278500
2022-09-20,367.52471923828125,369.46716694201893,364.75937617695666,368.4528856307902,77274900
2022-09-21,361.11370849609375,372.51959913129366,361.1041304377305,369.457598997585,106746600
2022-09-22,358.08038330078125,361.98440540246816,357.3340248459854,360.3385855788934,89472600
2022-09-23,352.080810546875,354.63564059434674,347.62178673365196,354.5973575655179,122346900
2022-09-26,348.5978088378906,354.24334411898207,347.37301464402196,350.6072445688274,92581200
2022-09-27,347.70794677734375,354.42517373959924,345.3061901306675,352.1478150517164,108294100
2022-09-28,354.549560546875,356.2432124213187,346.96157731312644,348.66480724606794,110802200
2022-09-29,347.14337158203125,351.27703369645445,344.18664256070633,350.9899839667711,112952300
2022-09-30,341.7753601074219,350.12885893091953,341.64141328029035,346.19610182658244,153711200
2022-10-03,350.7986145019531,352.65494737821973,343.7177718900961,345.50711675915556,89756500
2022-10-04,361.668701171875,361.69740614716403,350.76037254104983,356.3389202158151,103602800
2022-10-05,360.82659912109375,363.09437945569084,354.951424456926,357.2861927916206,88065700
2022-10-06,357.1044006347656,362.38631999103904,356.6068088422916,359.42001295633844,82333500
2022-10-07,347.14337158203125,357.19052094050096,345.3731537119263,353.0568296246811,107789500
2022-10-10,344.49285888671875,348.5021527143666,342.24423427525903,348.26293484494323,76042800
2022-10-11,342.3111877441406,347.37304595854516,340.3687398427891,342.7896234755218,92482800
2022-10-12,341.1820373535156,344.3014472178976,340.9332414645344,342.7226153717063,76991800
2022-10-13,350.186279296875,351.6598696475397,333.09653837675586,334.14910291294495,147254500
2022-10-14,342.2059326171875,354.2912233950089,341.5648159134059,352.6549522321895,123737000
2022-10-17,350.9996337890625,352.1096083064407,341.87107090058174,348.31082703283016,93168200
2022-10-18,355.1236572265625,359.2573483322076,351.6693365808902,358.95114250184974,97162900
2022-10-19,352.6070861816406,355.8126109872074,349.7843040689634,353.07594379032565,79746900
2022-10-20,349.6503601074219,356.59725538531217,348.88484551402854,352.1573583478187,88283100
2022-10-21,358.1474304199219,358.63541501231197,347.86106212496895,349.37290619784375,131038400
2022-10-24,362.5298767089844,363.6685560552677,357.0182878867323,359.67841851526555,85436900
2022-10-25,368.31890869140625,368.6346633675463,362.33846314683217,362.4532830290649,78846300
2022-10-26,365.54400634765625,370.86420906296183,364.9029188543151,365.1612636230857,104087300
2022-10-27,363.5920104980469,368.39549448506307,362.97002071766786,366.54873966390204,81971800
2022-10-28,372.2420959472656,372.7205316401089,363.30492070912123,363.4867286085135,100302000
2022-10-31,369.5533447265625,371.64889570941466,368.64433429562126,369.7734356905512,96631300
2022-11-01,367.9361572265625,373.5530165227909,366.75922416699274,373.3137986877374,85407600
2022-11-02,358.7023620605469,371.868921318945,358.59712022761437,367.3429092735215,126990400
2022-11-03,355.0087890625,358.0612104905511,352.88453385553953,355.44894163291053,87100100
2022-11-04,360.1185302734375,362.5298355084349,354.0423914979902,360.7404907966008,103505200
2022-11-07,363.56329345703125,364.15654904195054,359.3339090978177,361.4198817033071,68286900
2022-11-08,365.52484130859375,368.5102751308282,361.4294332598936,364.67321182395386,84641100
2022-11-09,357.9942932128906,364.70197091504775,357.4967014075901,363.5441355230192,78495500
2022-11-10,377.6676025390625,378.00251339358414,369.00792742280294,371.31396196649206,141455800
2022-11-11,381.3228454589844,382.1266139613815,376.6341520595696,378.52876801611916,93839900
2022-11-14,378.0790100097656,382.9207767926326,377.8015091368323,379.55260009193285,71903500
2022-11-15,381.30364990234375,384.9589054196068,377.47616455268087,383.8489311640371,93194500
2022-11-16,378.3948059082031,380.62430341627146,377.76326728154146,379.6674320185533,68508500
2022-11-17,377.23699951171875,377.9163992813692,373.3138498403958,373.6200265181567,74496300
2022-11-18,378.9497985839844,380.65302859427004,376.0887622973976,380.58604058453875,92922500
2022-11-21,377.5719299316406,378.7488924148642,375.725174904621,377.61979102852695,51243200
2022-11-22,382.65289306640625,382.81557406409473,378.1077536070245,379.52393388792524,60429000
2022-11-23,385.06414794921875,385.5521324382313,382.08826312540333,382.31790288493863,68261600
2022-11-25,384.97808837890625,385.53309018818607,384.2221809373079,384.49965264054777,30545400
2022-11-28,378.8349304199219,383.52359408000194,378.0694158378015,381.8777742301874,67881600
2022-11-29,378.1842956542969,380.16499726824185,376.3375116508364,378.9689080128027,52310000
2022-11-30,390.0973205566406,390.0973205566406,376.509764364217,378.4330559976652,144566700
2022-12-01,389.81024169921875,392.31723987694085,387.29366546388246,391.1402776448078,76398200
2022-12-02,389.3605651855469,390.26957554211833,384.7962988819975,384.9015407248155,85342700
2022-12-05,382.356201171875,387.46589043521953,380.99746027187206,386.52817524543025,77289800
2022-12-06,376.8446960449219,382.73902808369684,374.7491742915764,382.19363351300757,77972200
2022-12-07,376.2035217285156,378.5765730518742,375.0648425517108,375.9930088756258,65927900
2022-12-08,379.1507568359375,380.2224482522507,376.3088472902423,378.09822153867344,60737900
2022-12-09,376.31829833984375,380.47111577715435,376.1939004136138,377.9067080105666,81447700
2022-12-12,381.7438659667969,381.7438659667969,376.442790105869,377.112582581271,75405800
2022-12-13,384.6335754394531,392.7861087804528,381.8586543812398,392.5277640299923,123782500
2022-12-14,382.1744689941406,388.01139094981875,379.21773958083656,384.28914682021235,108111300
2022-12-15,372.8257751464844,378.2033872647171,371.16082840278256,377.29434783488267,117705900
2022-12-16,368.42413330078125,371.60591903070724,366.28053050111725,370.2601535058197,119858000
2022-12-19,365.300048828125,368.95287477023777,363.62745650152823,368.6164260296432,79878100
2022-12-20,365.7998962402344,367.42443690305714,363.2140903016816,364.54064107586714,74427200
2022-12-21,371.2695007324219,372.40378672559586,367.8666134174116,368.40491962893446,78167400
2022-12-22,365.97296142578125,371.25029904353386,360.2534206059007,368.2126968828108,100120900
2022-12-23,368.0780944824219,368.22227840834165,363.3871151892416,364.9443602601523,59857300
2022-12-27,366.6266174316406,368.30883188044186,364.9444029828394,367.9627904177246,51638200
2022-12-28,362.07025146484375,368.5395785675082,361.83955714194127,366.5593447324518,70911500
2022-12-29,368.58758544921875,369.46234043156596,364.3964532994833,364.92516683940227,66970900
2022-12-30,367.6167297363281,367.76091368309494,363.77166803325207,365.89608574575635,84022200
2023-01-03,366.069091796875,371.4617765380731,363.19488834099036,369.481572187265,74850700
2023-01-04,368.8951416015625,370.93301912670415,365.28077507139534,368.3375913591078,85934100
2023-01-05,364.68487548828125,367.04958018001776,364.08889562849737,366.9342330246392,76970500
2023-01-06,373.0478515625,374.1725449520528,364.71369723961243,367.7897288196835,104189600
2023-01-09,372.83636474609375,378.4501802079773,372.6537513181587,375.2491501630905,73978100
2023-01-10,375.4510498046875,375.5183454272887,371.3079980261493,372.2500487360848,65358100
2023-01-11,380.1996765136719,380.2765941727516,376.22005305330094,377.0371345019458,68881100
2023-01-12,381.58392333984375,383.05465829922656,377.21979933530525,381.3051774819789,90157700
2023-01-13,383.0642395019531,383.64100457532766,378.1041068077167,378.37325993055947,63903900
2023-01-17,382.36248779296875,384.7272215523522,381.6799976439543,383.0450072774721,62677300
2023-01-18,376.3257751464844,384.6215000897915,376.1239176301297,383.55450959642553,99632300
2023-01-19,373.586181640625,375.93164211812586,372.2596307570735,374.27826453413996,86958900
2023-01-20,380.54571533203125,380.69952130177495,373.3362255124201,374.98960301780386,91806400
2023-01-23,385.11175537109375,387.05350088541945,380.3919388167981,381.35320420051227,84178800
2023-01-24,384.69842529296875,385.61160982281007,382.2375882127455,383.4295479228715,59524900
2023-01-25,384.8425598144531,385.1790085287634,378.31556036459153,380.6129984594492,84800300
2023-01-26,389.0721740722656,389.2356020993196,384.5350001709371,387.51492880424684,72287400
2023-01-27,389.9661560058594,392.35010485384606,387.8129308112218,388.0244103810875,68346200
2023-01-30,385.0732421875,389.43739462748607,384.7752523074501,387.19763017170663,74202000
2023-01-31,390.7351379394531,390.78318947127025,385.2462918392246,385.5923626089722,86811800
2023-02-01,394.8877868652344,397.64664301137975,386.7651124067299,389.51431717670346,101459200
2023-02-02,400.6361999511719,402.1069348680651,396.8872706861001,398.79055744002517,101654500
2023-02-03,396.3778076171875,400.8188492290389,395.16660378286696,395.64723649991566,94736800
2023-02-06,393.9554138183594,395.3588825231079,392.2924433335388,393.91698432119745,60295300
2023-02-07,399.10772705078125,400.3573601589839,391.7828904374817,393.03252354568434,90990700
2023-02-08,394.7435607910156,398.47327457670247,394.0514486520687,397.12750912194093,76227500
2023-02-09,391.321533203125,398.51180904846075,390.0911146487058,398.35800306222177,78694900
2023-02-10,392.2347106933594,392.61921095554237,389.32207793747637,390.13912999380653,70769700
2023-02-13,396.8391418457031,396.97373306906144,392.4269376283513,392.88835553423695,64913500
2023-02-14,396.656494140625,398.9731175037209,392.6864640915621,395.31069936532566,88389300
2023-02-15,397.944580078125,398.0214683869018,393.6092646167484,394.45518269072295,61555700
2023-02-16,392.4653625488281,396.91602520771124,392.33080067258373,392.95561719800986,76431500
2023-02-17,391.4849548339844,391.72527118315116,388.399271789129,390.3314246237872,89257800
2023-02-21,383.6313781738281,388.5050004519839,383.37184709473024,387.4476027187317,82655900
2023-02-22,383.1026916503906,385.59236532715204,381.6415495785843,384.04471289617135,83742300
2023-02-23,385.140625,386.620982031087,380.9014407760876,386.0057580520141,96242400
2023-02-24,381.0263366699219,381.86263277047993,378.39247918807456,380.1035302143566,108194400
2023-02-27,382.3240966796875,385.74619914411034,381.38204603041686,384.3811893735747,80444700
2023-02-28,380.9110412597656,383.81405224104327,380.8052868100692,381.8434698821235,96438600
2023-03-01,379.44989013671875,381.32436937882426,378.1425832891619,380.0939508547448,99706800
2023-03-02,382.4009704589844,383.2468886693395,377.1332257261761,377.46967446922514,85127800
2023-03-03,388.5338134765625,388.7837518351791,383.57368114205974,384.2273344879158,90120000
2023-03-06,388.8029479980469,391.6675289386707,388.36077420704004,389.36046892275226,72795900
2023-03-07,382.8431701660156,388.9952923529964,382.2279755486132,388.7549759968016,108310600
2023-03-08,383.46795654296875,384.2273349889294,381.2281920235724,382.95848712046245,74746600
2023-03-09,376.39306640625,385.9288317963225,375.4029642473178,384.2562101022739,111945300
2023-03-10,370.9619140625,377.9310878372953,369.43350567904514,375.8451291239822,189253000
2023-03-13,370.43316650390625,375.26835892366137,365.90561534334864,367.02068656518105,157790000
2023-03-14,376.5564270019531,378.20980431781464,372.057683575223,375.37406024629234,149752400
2023-03-15,374.201416015625,374.4032735477043,368.8471603783562,370.94274137008466,172996900
2023-03-16,380.7668151855469,381.1128859764341,371.327211458966,371.8366809364042,143254200
2023-03-17,376.3146057128906,380.5699682371999,374.92509838056725,379.43135317104435,140553400
2023-03-20,379.9330749511719,380.34801891979464,376.3917839300492,377.09616685031443,93055800
2023-03-21,384.92181396484375,385.40428095041835,381.7085673503459,383.31036127614743,91524200
2023-03-22,378.3602294921875,388.3762484060382,378.3216533371149,384.7481168502928,111746600
2023-03-23,379.3831481933594,385.28854009810937,376.66202699883297,381.2358051510508,119351300
2023-03-24,381.8726501464844,381.9594906772583,375.745313041757,378.09975447868356,107682400
2023-03-27,382.586669921875,384.93148190774815,381.6892883746926,384.1595170439499,74010400
2023-03-28,381.7279052734375,382.5866812409754,379.8848777563681,381.89192756672645,62871700
2023-03-29,387.2762756347656,387.5175091402753,384.69988883904426,385.9060563665928,77497900
2023-03-30,389.54388427734375,390.1710855147399,387.67190988130295,389.92019324080144,69840000
2023-03-31,395.03436279296875,395.3334899911043,390.3640561017006,390.4702141593181,112062600
2023-04-03,396.5396728515625,396.94492867550616,394.117678882102,394.5133053894906,67391100
2023-04-04,394.339599609375,397.47563517993467,392.95972157826725,397.18613730495184,66601500
2023-04-05,393.30712890625,394.36856226217395,391.6474411444736,393.60625610917623,65200200
2023-04-06,394.8413391113281,395.12117821186206,391.4544114056551,392.50618591410193,63743300
2023-04-10,395.24658203125,395.32379323799756,391.73423775786677,392.3517801746106,63681000
2023-04-11,395.35272216796875,396.76151742909195,394.5807868201482,395.87379472384293,59297900
2023-04-12,393.74127197265625,397.7168244356443,393.15267641967523,397.42732659287077,86420400
2023-04-13,398.9712829589844,399.3283038460065,393.68343376221134,394.83170763787456,85814800
2023-04-14,397.9966735839844,400.5344547422886,395.6808378490979,398.3344063770291,78161500
2023-04-17,399.4247741699219,399.444062248447,396.67470643651706,397.90982075343015,66436400
2023-04-18,399.685302734375,401.14236249332856,398.30545418576855,401.0072575989454,63560000
2023-04-19,399.6177978515625,400.52480875839643,397.70721784941026,397.76511153607095,55227300
2023-04-20,397.4370422363281,399.19322927918245,395.8834830992031,396.79052346430586,75840400
